"","hexid","variable","est","totpop","share","acc60","cum_pop","cum_acc"
"7616",8483,"B03002_004",56.7884543638813,290.28561736322,0.195629583303897,0,0.148422289725572,0
"7617",4605,"B03002_004",56.8120078196079,173.819810758424,0.326844262295082,0,0.148490072776544,0
"7618",4607,"B03002_004",56.8120078196079,173.819810758424,0.326844262295082,0,0.148557855827516,0
"7619",4606,"B03002_004",56.8120078196127,173.819810758439,0.326844262295082,0,0.148625638878488,0
"7620",4705,"B03002_004",56.8625265187073,241.62608638719,0.235332729875817,0,0.148693482203893,0
"7621",4464,"B03002_004",56.9140854163855,301.792268490344,0.188586956521739,0,0.148761387044803,0
"7622",4463,"B03002_004",56.9140854163902,301.792268490369,0.188586956521739,0,0.148829291885714,0
"7623",4465,"B03002_004",56.9140854163902,301.792268490369,0.188586956521739,0,0.148897196726624,0
"7624",10973,"B03002_004",56.9167190522674,441.45152157242,0.128930848056733,0,0.148965104709756,0
"7625",7262,"B03002_004",57.0346701224405,740.94017671904,0.0769760797356083,0,0.149169089401426,0
"7626",4604,"B03002_004",57.0889087117897,266.849108365948,0.213937041279148,0,0.149237202825993,0
"7627",4744,"B03002_004",57.1553473580919,231.587324407495,0.246798254197725,0,0.149373570178168,0
"7628",7396,"B03002_004",57.2904779963899,690.174804334895,0.0830086488764239,0,0.149510267446427,0
"7629",4603,"B03002_004",57.3504672663345,305.852798904771,0.187510029241847,0,0.149852329211862,0
"7630",7001,"B03002_004",57.3645926699319,704.002903172926,0.0814834603826077,0,0.149920771558087,0
"7631",5584,"B03002_004",57.4520895367661,394.674581260466,0.145568253606002,0,0.149989318297816,0
"7632",1642,"B03002_004",57.4533283039827,568.399914685991,0.101079058633783,0,0.150057866515533,0
"7633",10834,"B03002_004",57.4887628347335,485.662060178507,0.118371945326763,0,0.15012645701059,0
"7634",7460,"B03002_004",57.6884728139491,128.177884771839,0.45006572636642,0,0.15053854226281,0
"7635",4602,"B03002_004",57.6925863218261,309.054378104653,0.186674547940848,0,0.150607375941982,0
"7636",11107,"B03002_004",57.7068119548081,465.518791081867,0.123962368566685,0,0.150676226593918,0
"7637",11240,"B03002_004",57.7068119548226,465.518791081984,0.123962368566685,0,0.150745077245854,0
"7638",4322,"B03002_004",57.7392721235384,367.908677595875,0.156939141802362,0,0.150882841647464,0
"7639",1833,"B03002_004",58.0712546645859,844.28837506535,0.0687813031419401,0,0.151297717376086,0
"7640",8406,"B03002_004",58.0963074737216,231.863850281501,0.250562161385606,0,0.151367032739543,0
"7641",4845,"B03002_004",58.1886866143017,222.250303363949,0.261816005348771,0,0.151436458321601,0
"7642",9766,"B03002_004",58.2093079289518,128.581164649517,0.452704780576668,0,0.151505908507184,0
"7643",11096,"B03002_004",58.2612574240979,514.385870943888,0.113263720321846,0,0.15164488593109,0
"7644",1843,"B03002_004",58.2864628830104,826.384488752868,0.0705318936600238,0,0.151714428171124,0
"7645",5869,"B03002_004",58.3312008572702,461.787662663504,0.12631606596163,0,0.151784023788542,0
"7646",8412,"B03002_004",58.4326080305062,169.048607542259,0.345655660108878,0,0.151923391816202,0
"7647",1337,"B03002_004",58.4554326454558,118.319103649755,0.494048981460288,0,0.153039263504023,0
"7648",1335,"B03002_004",58.4554326454607,118.319103649765,0.494048981460288,0,0.15464337181882,0
"7649",3762,"B03002_004",58.5411531360143,592.020330756684,0.0988836870875541,0,0.155829241401962,0
"7650",5657,"B03002_004",58.677444301893,228.957200344251,0.256281279704975,0,0.155899250126362,0
"7651",474,"B03002_004",58.70228250438,334.561245066073,0.175460497502593,0,0.156039298196136,0
"7652",5433,"B03002_004",58.7343758884128,278.007335874253,0.211269158433213,0,0.156109374846257,0
"7653",12376,"B03002_004",58.9256867570319,430.065398065215,0.137015642323534,0,0.156390173737149,0
"7654",1282,"B03002_004",59.1052094615744,526.337673675256,0.112295228743291,0,0.156601320621231,0
"7655",7733,"B03002_004",59.1412721637167,112.757890713749,0.524497858104269,0,0.156742407544581,0
"7656",7328,"B03002_004",59.2493522639212,178.016594260625,0.332830501055296,0,0.15702515018127,0
"7657",5264,"B03002_004",59.2522658430476,139.498678228239,0.424751449946377,0,0.157095844731771,0
"7658",7869,"B03002_004",59.3938963067951,179.038616123022,0.33173790991539,0,0.157308210313427,0
"7659",7329,"B03002_004",59.3968452165066,179.545608537071,0.330817588358018,0,0.157379077363218,0
"7660",5585,"B03002_004",59.4652438854514,368.21257286071,0.161497048901549,0,0.157520954223301,0
"7661",2142,"B03002_004",59.4714626898376,571.268982279902,0.104104134014927,0,0.157591910300046,0
"7662",7330,"B03002_004",59.5073697712645,180.691382752932,0.329331531280779,0,0.157662909217937,0
"7663",5583,"B03002_004",59.5407939469369,398.717638241594,0.149330724894742,0,0.157733948014592,0
"7664",11108,"B03002_004",59.5733333773581,427.721397479228,0.139280694696251,0,0.15780502563441,0
"7665",11389,"B03002_004",59.61131992985,128.961757283926,0.462240288790481,0,0.157876148576414,0
"7666",6923,"B03002_004",59.6140298787542,181.797095427666,0.32791519434629,0,0.157947274751689,0
"7667",7196,"B03002_004",59.6140298787542,181.797095427666,0.32791519434629,0,0.158018400926965,0
"7668",6922,"B03002_004",59.6140298787592,181.797095427681,0.32791519434629,0,0.15823177945279,0
"7669",7059,"B03002_004",59.6140298787592,181.797095427681,0.32791519434629,0,0.158302905628066,0
"7670",7194,"B03002_004",59.6140298787592,181.797095427681,0.32791519434629,0,0.158374031803341,0
"7671",7195,"B03002_004",59.6140298787592,181.797095427681,0.32791519434629,0,0.158445157978616,0
"7672",6784,"B03002_004",59.6140298787641,181.797095427697,0.32791519434629,0,0.158516284153892,0
"7673",7058,"B03002_004",59.6140298787641,181.797095427697,0.32791519434629,0,0.158587410329167,0
"7674",7060,"B03002_004",59.6140298787641,181.797095427697,0.32791519434629,0,0.158658536504442,0
"7675",7061,"B03002_004",59.6140298787741,181.797095427727,0.32791519434629,0,0.158729662679718,0
"7676",7193,"B03002_004",59.6140429749732,181.797036957767,0.327915371848563,0,0.158800788870618,0
"7677",6921,"B03002_004",59.6455917835474,181.656182732444,0.328343307045032,0,0.15894311359069,0
"7678",2143,"B03002_004",59.7249800185239,573.999519683335,0.104050574905486,0,0.15908559119259,0
"7679",4733,"B03002_004",59.732023615089,220.333893715754,0.271097753540123,0,0.159156858147531,0
"7680",8487,"B03002_004",59.9153668600954,797.80973519461,0.0750998191886944,0,0.159228343851377,0
"7681",4844,"B03002_004",59.9212723031358,238.787623301801,0.250939606812878,0,0.159299836601074,0
"7682",5832,"B03002_004",59.988917488099,393.22613168419,0.152555775556335,0,0.159514461265135,0
"7683",4843,"B03002_004",60.0320664123226,248.263760562082,0.241807609279771,0,0.159657669613403,0
"7684",11766,"B03002_004",60.1334029378759,388.6718270241,0.154715106053074,0,0.159729415458567,0
"7685",7331,"B03002_004",60.3204137626016,183.381568689106,0.328933895558855,0,0.159944991411479,0
"7686",251,"B03002_004",60.3277406781337,294.092906852563,0.20513157329693,0,0.160016969123205,0
"7687",7463,"B03002_004",60.4093746613402,127.37692135316,0.47425682784287,0,0.160161115443985,0
"7688",404,"B03002_004",60.4752321835592,294.198990734306,0.205558938297565,0,0.160305387709051,0
"7689",293,"B03002_004",60.4759230270015,294.177759507823,0.205576122165664,0,0.160377542218818,0
"7690",295,"B03002_004",60.4759230270015,294.177759507823,0.205576122165664,0,0.160449696728586,0
"7691",345,"B03002_004",60.4759230270015,294.177759507823,0.205576122165664,0,0.160521851238353,0
"7692",402,"B03002_004",60.4759230270015,294.177759507823,0.205576122165664,0,0.16059400574812,0
"7693",464,"B03002_004",60.4759230270015,294.177759507823,0.205576122165664,0,0.160666160257887,0
"7694",537,"B03002_004",60.4759230270015,294.177759507823,0.205576122165664,0,0.160738314767655,0
"7695",294,"B03002_004",60.4759230270066,294.177759507847,0.205576122165664,0,0.160810469277422,0
"7696",347,"B03002_004",60.4759230270066,294.177759507847,0.205576122165664,0,0.160882623787189,0
"7697",403,"B03002_004",60.4759230270066,294.177759507847,0.205576122165664,0,0.160954778296956,0
"7698",536,"B03002_004",60.4759230270066,294.177759507847,0.205576122165664,0,0.161026932806724,0
"7699",250,"B03002_004",60.4759230270116,294.177759507872,0.205576122165664,0,0.161099087316491,0
"7700",346,"B03002_004",60.4759230270116,294.177759507872,0.205576122165664,0,0.161171241826258,0
"7701",465,"B03002_004",60.4759230270116,294.177759507872,0.205576122165664,0,0.161243396336026,0
"7702",1547,"B03002_004",60.5277698616246,1088.99718665153,0.0555811994774169,0,0.161315612704839,0
"7703",8352,"B03002_004",60.6375328096239,935.403982335632,0.064824967559168,0,0.161532631205388,0
"7704",7954,"B03002_004",60.6664751307114,878.798605168352,0.069033422190161,0,0.161677384161136,0
"7705",5263,"B03002_004",60.7266600461796,126.528122235172,0.479945951725338,0,0.161749837828085,0
"7706",8548,"B03002_004",61.0823527037626,196.158012888022,0.311393614792742,0,0.162113319507248,0
"7707",7018,"B03002_004",61.1065090694641,800.186156031209,0.0763653664948945,0,0.162186226376375,0
"7708",112,"B03002_004",61.1660311152729,370.335213081427,0.165163962147515,0,0.162332163036834,0
"7709",12145,"B03002_004",61.2073624149228,182.202390841245,0.335930621614364,0,0.162405190235232,0
"7710",9167,"B03002_004",61.3137356931248,483.469906991769,0.126820169790151,0,0.162624580730476,0
"7711",12674,"B03002_004",61.3289494600634,249.694451986652,0.245615987748666,0,0.162697752995756,0
"7712",6584,"B03002_004",61.3313277335303,852.213574118517,0.0719670861813813,0,0.162770928098582,0
"7713",9162,"B03002_004",61.4335552718281,521.583957369436,0.117782677944435,0,0.162917460585044,0
"7714",5586,"B03002_004",61.4936666578586,341.12487035076,0.180267321449263,0,0.162990829376281,0
"7715",7200,"B03002_004",61.519779505397,201.024258260905,0.306031620450263,0,0.163064229323054,0
"7716",6789,"B03002_004",61.5905835948812,201.194345145219,0.306124824484635,0,0.163211161745332,0
"7717",3901,"B03002_004",61.6171096166339,470.376935281074,0.130995176410626,0,0.163284677817764,0
"7718",6304,"B03002_004",61.7128630514145,798.223374621864,0.0773127736088274,0,0.163505532306465,0
"7719",11243,"B03002_004",61.8154113663229,383.255550471202,0.161290322580645,0,0.163653031181412,0
"7720",7667,"B03002_004",61.8977788410888,771.393187420811,0.0802415419924137,0,0.16372688212348,0
"7721",8004,"B03002_004",61.9716748345189,205.966450026747,0.300882375874669,0,0.163800821231695,0
"7722",2255,"B03002_004",62.0120058152714,1000.56622116609,0.0619769131752225,0,0.163874808459262,0
"7723",11375,"B03002_004",62.2829636098754,685.746267904029,0.0908250857860912,0,0.16417174126174,0
"7724",11130,"B03002_004",62.3487202318664,137.665099631792,0.452901428166095,0,0.164543521671734,0
"7725",11507,"B03002_004",62.3791230259886,747.958205003559,0.083399209486166,0,0.164617946911008,0
"7726",7936,"B03002_004",62.4161253638142,599.874937144675,0.104048563290386,0,0.164692416298192,0
"7727",9865,"B03002_004",62.4537572953887,769.25685476519,0.0811871313313838,0,0.164841433171828,0
"7728",10599,"B03002_004",62.528763639611,114.598033771984,0.545635571409755,0,0.164990570923126,0
"7729",4707,"B03002_004",62.6137664407883,264.487152780957,0.23673651359786,0,0.165139884353295,0
"7730",1546,"B03002_004",62.86274212864,962.910111560571,0.065284122966327,0,0.165289701025743,0
"7731",8138,"B03002_004",62.8792548481168,247.695495254193,0.253857078763537,0,0.165364722977968,0
"7732",399,"B03002_004",62.9219740682972,118.083421185334,0.532860357844305,0,0.165439795898979,0
"7733",3377,"B03002_004",63.0098574369424,198.859305723617,0.316856468987757,0,0.165590068993545,0
"7734",3899,"B03002_004",63.0665551317121,461.751210871566,0.136581244719797,0,0.165740515496204,0
"7735",4035,"B03002_004",63.0665551317121,461.751210871566,0.136581244719797,0,0.165815760918522,0
"7736",3767,"B03002_004",63.0665551317173,461.751210871605,0.136581244719797,0,0.16589100634084,0
"7737",4034,"B03002_004",63.0665551317173,461.751210871605,0.136581244719797,0,0.165966251763158,0
"7738",3900,"B03002_004",63.0665551317226,461.751210871643,0.136581244719797,0,0.166116742607794,0
"7739",4033,"B03002_004",63.0665551317226,461.751210871643,0.136581244719797,0,0.166191988030113,0
"7740",10835,"B03002_004",63.0739195279761,432.108857385696,0.145967661735934,0,0.166267242238975,0
"7741",10754,"B03002_004",63.0972271323866,580.982234073027,0.108604400327421,0,0.166568331779122,0
"7742",10600,"B03002_004",63.1335561382356,115.222646058146,0.547926629860384,0,0.166643657141101,0
"7743",10462,"B03002_004",63.182514467726,526.589662015585,0.119984342696526,0,0.166719040915818,0
"7744",7324,"B03002_004",63.2194220577528,123.391655541505,0.512347628211278,0,0.166794468725399,0
"7745",548,"B03002_004",63.3325948497726,241.15893753411,0.262617655797288,0,0.16694550194613,0
"7746",10323,"B03002_004",63.3557974839254,362.721025236973,0.174668114269179,0,0.167021092466779,0
"7747",1942,"B03002_004",63.4771681937329,889.703201100405,0.071346453643443,0,0.167096827796199,0
"7748",8890,"B03002_004",63.4790925922424,525.476470748816,0.120802921017155,0,0.167172565421641,0
"7749",10184,"B03002_004",63.5197111327812,207.712722794168,0.305805587054606,0,0.167248351509524,0
"7750",10182,"B03002_004",63.616986878685,115.721919413354,0.549740163325909,0,0.167475937826229,0
"7751",10320,"B03002_004",63.616986878685,115.721919413354,0.549740163325909,0,0.167551839974908,0
"7752",10459,"B03002_004",63.616986878685,115.721919413354,0.549740163325909,0,0.167627742123587,0
"7753",10461,"B03002_004",63.616986878685,115.721919413354,0.549740163325909,0,0.167703644272266,0
"7754",10181,"B03002_004",63.6169868786904,115.721919413364,0.549740163325909,0,0.167779546420945,0
"7755",10183,"B03002_004",63.6169868786904,115.721919413364,0.549740163325909,0,0.167855448569624,0
"7756",10319,"B03002_004",63.6169868786904,115.721919413364,0.549740163325909,0,0.167931350718303,0
"7757",10322,"B03002_004",63.6169868786904,115.721919413364,0.549740163325909,0,0.168007252866983,0
"7758",10457,"B03002_004",63.6169868786904,115.721919413364,0.549740163325909,0,0.168083155015662,0
"7759",10458,"B03002_004",63.6169868786904,115.721919413364,0.549740163325909,0,0.168159057164341,0
"7760",10460,"B03002_004",63.6169868786904,115.721919413364,0.549740163325909,0,0.16823495931302,0
"7761",10321,"B03002_004",63.6169868786957,115.721919413374,0.549740163325909,0,0.168310861461699,0
"7762",7555,"B03002_004",63.6650252690062,608.045047650244,0.104704454900235,0,0.168386820925527,0
"7763",11378,"B03002_004",63.6961518091112,415.142676992162,0.153431953251855,0,0.168538802844946,0
"7764",8683,"B03002_004",63.7273642633385,223.218993983905,0.285492569991304,0,0.168614836686135,0
"7765",11528,"B03002_004",63.8128368761752,464.696171957018,0.137321632341911,0,0.168843114019915,0
"7766",850,"B03002_004",63.8285904462295,589.915800764762,0.108199492814877,0,0.168995423250507,0
"7767",4734,"B03002_004",63.9054373456477,328.781984945983,0.194370252239176,0,0.169147824168006,0
"7768",10701,"B03002_004",63.9411341111293,439.446617979684,0.145503757441786,0,0.169224113060425,0
"7769",12259,"B03002_004",63.98412871983,493.462029252047,0.12966373282421,0,0.169453057479712,0
"7770",79,"B03002_004",64.0529426968681,874.610580997181,0.0732359567658541,0,0.169682210725628,0
"7771",4569,"B03002_004",64.0875206228755,274.100954922994,0.233809913726423,0,0.169911564794854,0
"7772",7598,"B03002_004",64.5145489514217,122.55867749958,0.526397234921557,0,0.170602333869155,0
"7773",8214,"B03002_004",64.5302474673829,322.929851755222,0.199827445857487,0,0.170679325639402,0
"7774",8139,"B03002_004",64.7146167276547,233.319524613909,0.277364771914149,0,0.171064674504471,0
"7775",10889,"B03002_004",64.8512905852245,527.088659926325,0.123036778279937,0,0.171373828497994,0
"7776",12834,"B03002_004",65.2394785539813,261.542012397563,0.249441678436015,0,0.171684523085521,0
"7777",11103,"B03002_004",65.2823696076026,451.789236144711,0.144497399195877,0,0.171762412221225,0
"7778",11019,"B03002_004",65.498344599734,320.380250124,0.204439395294758,0,0.172074355070075,0
"7779",8492,"B03002_004",65.6710178711559,452.103714205604,0.145256532533795,0,0.172543958678893,0
"7780",3132,"B03002_004",65.7028344817291,878.282399440976,0.0748083242059146,0,0.172622349476008,0
"7781",9633,"B03002_004",65.7616241287494,209.927806018847,0.313258283292139,0,0.172779252036076,0
"7782",4601,"B03002_004",65.7629207132799,413.822908872456,0.158915611734653,0,0.172857714522755,0
"7783",11883,"B03002_004",65.9070319066426,569.031314086946,0.115823207396583,0,0.172936348950134,0
"7784",6739,"B03002_004",65.9529566343979,284.44845007891,0.231862598007131,0,0.173015038170827,0
"7785",12476,"B03002_004",65.9823398648167,511.041060330336,0.129113578118686,0,0.173093762448985,0
"7786",475,"B03002_004",66.0024526396246,277.467211054889,0.237874783073262,0,0.173172510723923,0
"7787",133,"B03002_004",66.0044260413599,542.726168023367,0.121616442932448,0,0.173251261353349,0
"7788",5728,"B03002_004",66.0146190866564,440.818453243424,0.14975466340154,0,0.173330024144212,0
"7789",12131,"B03002_004",66.0273860185586,404.058720071552,0.163410372647981,0,0.173408802167447,0
"7790",12009,"B03002_004",66.1428506556756,404.207790894477,0.163635763945339,0,0.173566566607769,0
"7791",6014,"B03002_004",66.155166154097,549.158163437756,0.120466507754273,0,0.173645497086934,0
"7792",6878,"B03002_004",66.1931494324836,318.931921572784,0.207546328715101,0,0.173803424486707,0
"7793",5579,"B03002_004",66.2712800395537,347.422615932982,0.190751197533835,0,0.173882493502665,0
"7794",7537,"B03002_004",66.3518547686343,773.948489633444,0.085731616066671,0,0.174119884134843,0
"7795",10483,"B03002_004",66.3668175916088,311.968200929741,0.212735841005011,0,0.174199067137738,0
"7796",12136,"B03002_004",66.398550743891,259.324543619873,0.256044220948174,0,0.174357473481547,0
"7797",11899,"B03002_004",66.492168183752,382.554602759898,0.173810921902525,0,0.174436806041656,0
"7798",7557,"B03002_004",66.516843010894,745.629718176035,0.0892089483418231,0,0.174516168041581,0
"7799",11263,"B03002_004",66.5484254701596,335.031862549479,0.198633123917673,0,0.174595567722896,0
"7800",7261,"B03002_004",66.6018945939229,698.187832694725,0.0953925168487487,0,0.174675031198829,0
"7801",10598,"B03002_004",66.7095403485502,130.386569963333,0.511628922881477,0,0.174754623108133,0
"7802",11396,"B03002_004",66.7411394390991,491.703557836323,0.135734505832711,0,0.174834252718671,0
"7803",8275,"B03002_004",66.9043125534092,255.722193189222,0.261628886093211,0,0.17499387606327,0
"7804",4428,"B03002_004",66.9058050597761,221.856104729998,0.301572972901518,0,0.175073702138227,0
"7805",6017,"B03002_004",66.9156192153044,871.701765089968,0.0767643497984636,0,0.175153539922565,0
"7806",11123,"B03002_004",66.9760263425938,154.386378985904,0.43382082527312,0,0.175313344408406,0
"7807",5946,"B03002_004",67.0886180763505,184.695175292601,0.363239689234255,0,0.175473331162228,0
"7808",10045,"B03002_004",67.1042246537322,432.634834237802,0.155105921537626,0,0.175553393973853,0
"7809",8273,"B03002_004",67.1688746581845,261.894216792378,0.256473302392294,0,0.175633533920133,0
"7810",2608,"B03002_004",67.1828111377879,825.112553981085,0.0814226020603342,0,0.175793845995473,0
"7811",12373,"B03002_004",67.1906189952759,402.72441090213,0.166840194377004,0,0.175874011885167,0
"7812",8753,"B03002_004",67.3158527686774,336.974804181471,0.199765240407784,0,0.176034594882097,0
"7813",7819,"B03002_004",67.535138639702,740.883302921414,0.0911548935890455,0,0.176436898241905,0
"7814",6856,"B03002_004",67.5596089820385,725.264480779517,0.0931516857263232,0,0.176517504377739,0
"7815",4297,"B03002_004",67.5955187114766,508.398730392743,0.132957685907788,0,0.176678791578759,0
"7816",3133,"B03002_004",67.6316937251196,904.61644738758,0.074762838903086,0,0.176759483719717,0
"7817",8542,"B03002_004",67.6695734420171,263.551539100862,0.256760304541874,0,0.176840221055395,0
"7818",8411,"B03002_004",67.6695734420227,263.551539100884,0.256760304541875,0,0.176920958391073,0
"7819",8544,"B03002_004",67.6695734420227,263.551539100884,0.256760304541875,0,0.177082433062429,0
"7820",8546,"B03002_004",67.6695734420227,263.551539100884,0.256760304541875,0,0.177163170398108,0
"7821",8547,"B03002_004",67.6695734420227,263.551539100884,0.256760304541875,0,0.177243907733786,0
"7822",8676,"B03002_004",67.6695734420227,263.551539100884,0.256760304541875,0,0.177324645069464,0
"7823",8678,"B03002_004",67.6695734420227,263.551539100884,0.256760304541875,0,0.177405382405142,0
"7824",8681,"B03002_004",67.6695734420227,263.551539100884,0.256760304541875,0,0.17748611974082,0
"7825",8274,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.177566857076498,0
"7826",8403,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.177728331747854,0
"7827",8404,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.177809069083532,0
"7828",8405,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.17788980641921,0
"7829",8410,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.177970543754888,0
"7830",8540,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.178051281090566,0
"7831",8543,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.178132018426244,0
"7832",8545,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.178212755761922,0
"7833",8675,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.1782934930976,0
"7834",8680,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.178374230433278,0
"7835",8682,"B03002_004",67.6695734420284,263.551539100906,0.256760304541874,0,0.178454967768956,0
"7836",8409,"B03002_004",67.669573442034,263.551539100928,0.256760304541875,0,0.178535705104634,0
"7837",8539,"B03002_004",67.669573442034,263.551539100928,0.256760304541875,0,0.178616442440312,0
"7838",8541,"B03002_004",67.669573442034,263.551539100928,0.256760304541875,0,0.17869717977599,0
"7839",8677,"B03002_004",67.6897845120111,263.587375082029,0.256802073661328,0,0.178777941225725,0
"7840",6646,"B03002_004",67.6985167424876,203.03369221402,0.333434889570573,0,0.178858713093983,0
"7841",5663,"B03002_004",67.7668497755712,185.469465888795,0.365380088042111,0,0.178939566491158,0
"7842",12140,"B03002_004",67.9861808470275,333.618104140255,0.203784446956888,0,0.179344489125335,0
"7843",4300,"B03002_004",68.046874444466,413.180404807724,0.164690468504023,0,0.179425676623119,0
"7844",6879,"B03002_004",68.1238207296081,524.600821034604,0.129858395179893,0,0.179588148801651,0
"7845",6857,"B03002_004",68.1679387952064,711.793059667623,0.0957693220934718,0,0.179913426960313,0
"7846",6877,"B03002_004",68.1941994590774,293.886759945923,0.232042435227859,0,0.179994790233243,0
"7847",5669,"B03002_004",68.2100385744294,367.367336847094,0.185672572743776,0,0.180076172404002,0
"7848",8679,"B03002_004",68.223415579685,264.466353077965,0.257966334037104,0,0.180157570535017,0
"7849",7000,"B03002_004",68.2333490744514,855.842714164269,0.0797265057529658,0,0.180238980517797,0
"7850",10755,"B03002_004",68.2609087923772,554.729617871571,0.123052576594496,0,0.180320423382389,0
"7851",6154,"B03002_004",68.2848705661195,535.754773008013,0.127455459113751,0,0.180401894836046,0
"7852",3383,"B03002_004",68.3676717363698,913.904601688223,0.0748083242059146,0,0.180564990128906,0
"7853",3256,"B03002_004",68.3676717363755,913.9046016883,0.0748083242059146,0,0.180646560373578,0
"7854",3382,"B03002_004",68.3676717363755,913.9046016883,0.0748083242059146,0,0.18072813061825,0
"7855",3257,"B03002_004",68.367671736387,913.904601688452,0.0748083242059146,0,0.180809700862921,0
"7856",6155,"B03002_004",68.3679761378754,537.472736369376,0.127202686781288,0,0.180891271470778,0
"7857",10597,"B03002_004",68.4162891561058,138.479841456682,0.494052335967666,0,0.181054478879976,0
"7858",12141,"B03002_004",68.547065725905,338.012156025333,0.202794676179538,0,0.181381492061891,0
"7859",8674,"B03002_004",68.7377006752412,264.530321129895,0.259848097494609,0,0.181463503792287,0
"7860",1283,"B03002_004",68.8762967580765,462.524874190175,0.148913713837922,0,0.181627697934335,0
"7861",11884,"B03002_004",69.1801965581805,414.756807674549,0.166797012799039,0,0.182534099974138,0
"7862",4317,"B03002_004",69.1964739157195,570.733234776741,0.121241360585542,0,0.182616659072091,0
"7863",4298,"B03002_004",69.3171869898815,510.583942611594,0.135760608990815,0,0.18311256095716,0
"7864",12484,"B03002_004",69.5042341640582,274.730456548481,0.252990640489082,0,0.18336120500211,0
"7865",10480,"B03002_004",69.5887821810255,378.535996665116,0.183836630582294,0,0.183527190090416,0
"7866",12008,"B03002_004",69.6116405370694,431.355981056599,0.161378637585033,0,0.183776331172328,0
"7867",10967,"B03002_004",69.6177326161478,709.052354535554,0.0981841921415649,0,0.183859392878815,0
"7868",5875,"B03002_004",69.7259750252641,1081.1006930448,0.0644953568838152,0,0.184191967337186,0
"7869",4326,"B03002_004",69.8474524675932,322.313565728686,0.216706524001502,0,0.184275303125034,0
"7870",7057,"B03002_004",69.9808135256752,135.513088312553,0.516413686656368,0,0.184442170480038,0
"7871",7668,"B03002_004",70.1113108521365,797.543022630484,0.0879091269846396,0,0.184860038590232,0
"7872",12370,"B03002_004",70.1954945942703,269.852089396029,0.260125814668987,0,0.185027495717535,0
"7873",11904,"B03002_004",70.6194997337246,210.30581769886,0.335794323269011,0,0.185615856827445,0
"7874",7015,"B03002_004",70.6522857077649,328.8955169031,0.214816809827726,0,0.1857844291764,0
"7875",1549,"B03002_004",70.6978971055955,673.651767867604,0.104947244968101,0,0.185953103045456,0
"7876",2039,"B03002_004",70.7783265304877,771.705326934612,0.0917167784906128,0,0.186121970004306,0
"7877",5402,"B03002_004",70.9582489352252,82.791803637258,0.857068523909927,0,0.186291144292486,0
"7878",10969,"B03002_004",71.0655171952637,407.635274093969,0.174336034469091,0,0.186375933367178,0
"7879",10833,"B03002_004",71.2031148546618,653.423618792972,0.108969300782532,0,0.186630633518973,0
"7880",8087,"B03002_004",71.2250996860112,706.963190922308,0.100747960573577,0,0.186715612993344,0
"7881",10975,"B03002_004",71.3868849805916,395.571998975731,0.180464960021024,0,0.186885779424545,0
"7882",11517,"B03002_004",71.3942770928674,352.388036835528,0.20260130773449,0,0.186970960746399,0
"7883",9877,"B03002_004",71.4151337477547,582.964841788737,0.122503328894807,0,0.187056166952566,0
"7884",7327,"B03002_004",71.4404942351702,128.9092658802,0.554192080354896,0,0.187226634189481,0
"7885",10842,"B03002_004",71.5114506550787,400.065512263539,0.178749350951229,0,0.187311955312442,0
"7886",6740,"B03002_004",71.5219324132048,302.010463559895,0.236819385560859,0,0.187397288941308,0
"7887",10616,"B03002_004",71.5765928190459,574.187677026758,0.124657138567797,0,0.187482687786123,0
"7888",8089,"B03002_004",71.6946011351325,807.11398368398,0.0888283471535094,0,0.18765369928309,0
"7889",8756,"B03002_004",71.69490223308,420.587140470025,0.170463847641556,0,0.187739239284209,0
"7890",10426,"B03002_004",71.7031470703347,370.875886404458,0.193334615969449,0,0.187824789122338,0
"7891",12372,"B03002_004",71.7477289630823,274.155871336667,0.261704148859811,0,0.187910392151628,0
"7892",12374,"B03002_004",71.8186611598395,594.071069992987,0.120892372625867,0,0.18808168379721,0
"7893",12375,"B03002_004",71.8186611598515,594.071069993086,0.120892372625867,0,0.188167371456509,0
"7894",12481,"B03002_004",71.8759357053015,277.18743230023,0.259304453700666,0,0.188338867801405,0
"7895",6920,"B03002_004",71.8957388952483,126.963626642284,0.566270362596149,0,0.188424647423025,0
"7896",12128,"B03002_004",71.9240082022707,412.349925096821,0.174424690838449,0,0.188510460773075,0
"7897",9867,"B03002_004",71.9285298940068,788.68767304901,0.0912002714787418,0,0.188596279518007,0
"7898",9629,"B03002_004",72.0142404988576,202.014971913614,0.356479719382642,0,0.188768111709197,0
"7899",11638,"B03002_004",72.0524256449918,652.148485926908,0.110484693593335,0,0.18894003816827,0
"7900",12255,"B03002_004",72.1060760587354,275.149437636817,0.262061506205626,0,0.189026068745545,0
